Timestamp,Lane ID,Time of Day,Day of Week,Weather Condition,Lane Width (m),Road Type,Season/Month,Occasion/Event,Location,Traffic Density (Vehicles)
2023-10-09 04:01:32,1,4,7,4,30,1,2,2,0,1942
2023-08-18 00:51:20,3,4,3,3,10,2,4,2,5,1636
2023-08-29 18:10:18,4,1,1,3,15,2,2,3,3,1291
2023-07-11 01:10:17,3,2,2,2,25,1,1,2,2,1644
2021-06-29 12:07:05,2,5,7,2,25,2,1,2,3,1676
2023-03-03 16:26:53,3,2,6,4,25,2,2,0,6,1713
2021-06-06 13:07:04,4,5,4,3,10,3,4,3,2,1421
2021-09-25 09:07:42,2,1,6,2,30,3,1,2,3,1062
2023-02-26 03:15:32,1,5,5,1,10,1,4,0,1,1240
2024-02-22 19:31:51,3,1,3,5,15,3,2,0,6,1148
2020-04-29 14:38:06,1,4,5,3,10,1,3,1,2,2215
2024-01-08 09:04:21,3,3,1,1,15,1,4,0,3,934
2021-05-08 16:46:58,1,3,2,4,30,1,4,0,0,1134
2022-04-15 16:30:33,2,3,2,4,20,1,4,1,6,1397
2020-12-15 06:44:22,3,4,6,4,20,1,4,3,5,1952
2022-12-29 22:54:38,4,1,5,5,25,2,4,3,4,1169
2020-04-15 21:43:18,3,3,4,2,25,3,4,3,4,1326
2021-11-29 07:28:51,1,3,1,5,20,1,4,2,1,1251
2023-08-15 18:12:48,3,5,4,1,20,3,1,1,3,1553
2023-08-08 14:18:47,3,1,5,1,15,3,2,3,3,1202
2020-10-29 20:49:40,2,4,7,5,10,3,3,2,4,2028
2022-02-19 15:51:56,3,1,5,3,30,2,1,3,5,1304
2020-02-15 01:27:51,3,3,6,1,25,1,1,1,6,1369
2023-01-06 01:42:56,3,3,5,2,30,2,4,1,1,1237
2022-05-04 06:13:32,2,2,7,4,10,3,2,2,4,1844
2024-03-01 16:46:49,4,4,2,3,20,2,2,1,6,2156
2021-12-17 09:54:26,1,5,6,2,15,1,1,0,2,1447
2021-02-06 10:37:41,1,3,4,2,30,3,1,2,5,1249
2022-10-24 21:07:20,3,1,7,1,15,1,1,1,1,1115
2022-07-18 19:27:22,4,2,2,3,15,1,2,3,6,1776
2024-02-18 21:00:09,4,3,7,2,30,2,3,1,4,1730
2022-06-07 21:22:03,2,2,3,3,25,2,4,1,1,1711
2023-10-23 23:56:42,1,5,6,2,10,2,4,1,6,1449
2022-03-05 15:55:56,4,3,6,5,15,2,1,2,1,1239
2022-06-26 23:28:20,1,4,3,2,25,2,3,0,4,1886
2020-01-31 06:31:11,2,2,7,5,15,2,4,1,4,1635
2023-06-11 11:55:38,4,2,3,2,20,3,3,3,0,1410
2020-03-19 01:27:32,4,5,5,3,15,3,3,1,2,1601
2020-06-11 19:13:12,1,1,3,1,15,2,3,2,3,1219
2021-07-07 11:22:38,2,1,4,5,30,3,1,1,0,1187
2023-05-06 10:41:33,1,1,4,1,30,1,2,2,0,1409
2022-09-11 13:37:09,4,2,2,1,30,3,3,3,3,1405
2022-02-26 17:35:31,2,3,3,2,15,2,4,3,0,1334
2021-08-20 10:31:20,3,4,3,3,20,3,2,1,0,1983
2023-08-25 11:04:35,4,3,3,2,15,3,2,1,6,1341
2023-04-19 01:21:34,2,4,3,5,10,3,1,1,6,1974
2023-02-10 14:59:17,2,5,7,4,20,3,1,1,4,1675
2023-05-24 07:40:09,4,4,4,4,25,2,2,2,3,1915
2020-03-08 02:38:03,1,1,2,3,25,2,2,3,3,1093
2021-03-20 05:34:34,4,4,2,3,10,2,4,2,4,1919
2020-02-23 12:38:11,1,2,5,2,10,1,3,3,2,1335
2020-02-18 18:32:18,2,3,3,4,30,2,4,2,4,1337
2020-09-15 11:37:54,4,4,6,1,20,3,3,2,2,2075
2020-10-20 18:09:07,3,4,4,2,30,1,2,3,3,1718
2022-12-29 05:33:36,3,4,3,3,30,1,4,1,2,1797
2023-11-28 04:05:14,3,2,1,2,15,2,2,1,1,1551
2021-02-28 05:59:55,1,2,3,4,25,2,2,2,6,1672
2022-09-29 10:23:46,4,1,4,2,20,3,2,3,5,1199
2024-07-27 04:37:25,4,4,4,3,20,1,1,2,4,1855
2022-09-22 10:09:24,4,4,4,4,15,2,1,3,6,1770
2020-01-11 14:09:45,4,1,7,2,20,3,4,1,2,1234
2024-08-24 13:32:48,2,4,3,1,25,2,3,3,4,2113
2020-02-11 14:05:29,4,2,2,4,15,2,4,3,5,1825
2020-05-17 16:52:19,4,1,3,3,15,3,3,1,4,1370
2024-04-21 03:47:19,3,4,1,1,25,1,2,3,2,1854
2020-07-21 17:15:17,3,1,5,5,25,1,1,2,4,1243
2023-11-22 03:42:15,1,3,1,5,20,1,1,2,6,1330
2024-04-11 23:05:35,1,1,6,1,30,2,3,3,0,1367
2020-11-14 03:31:00,1,5,2,1,30,1,3,1,3,1305
2020-06-27 21:11:40,3,3,3,5,30,3,4,2,1,1197
2023-08-10 22:22:02,3,2,4,5,30,1,1,1,5,1606
2020-02-15 08:52:33,4,5,6,2,25,3,1,2,5,1697
2021-05-02 15:44:27,4,1,7,5,30,1,2,3,4,1244
2022-02-23 06:33:10,3,1,6,2,15,2,1,1,3,1274
2022-08-15 06:50:58,4,4,4,2,15,3,2,3,4,1872
2022-12-05 22:03:12,4,2,6,3,25,2,4,3,0,1638
2024-05-18 16:11:00,3,2,6,1,20,2,2,1,6,1758
2020-03-27 14:54:52,1,2,2,1,10,3,1,1,4,1753
2021-10-01 19:59:11,1,3,1,1,25,1,4,1,2,1101
2022-03-11 15:23:15,4,1,2,2,15,2,3,0,4,1187
2021-02-03 23:49:20,1,1,5,2,30,1,1,0,5,1247
2022-07-21 00:25:03,2,4,1,4,10,1,3,1,0,1941
2021-03-06 00:30:54,4,5,3,1,10,3,2,2,4,1166
2022-04-13 08:30:30,4,3,4,3,25,3,4,0,0,1372
2023-04-12 12:43:05,1,2,7,4,20,1,1,2,3,1668
2021-04-16 07:17:25,4,4,7,1,30,2,4,2,1,1888
2020-02-10 14:26:59,2,1,4,2,10,3,4,1,3,1333
2022-10-26 14:49:31,3,5,7,1,25,1,2,0,5,1174
2020-11-19 06:47:50,1,3,5,3,15,1,3,3,5,1682
2021-06-23 22:13:02,1,5,2,4,15,2,1,0,4,1386
2020-10-26 00:17:10,3,5,6,5,10,3,4,1,3,1673
2021-11-26 19:58:29,2,3,7,3,20,3,4,3,2,1200
2021-10-21 09:46:45,1,5,3,2,30,3,3,0,6,1285
2023-01-25 08:25:27,1,4,2,3,10,2,3,3,3,1973
2021-01-25 22:57:39,3,3,4,3,25,3,2,0,4,1366
2021-07-06 01:33:48,4,3,5,1,15,3,1,3,0,1097
2022-05-18 10:17:58,2,3,3,5,15,2,3,2,6,1514
2021-06-15 18:40:52,4,3,3,1,25,1,4,3,5,1484
2024-04-29 23:15:39,3,2,6,1,10,3,1,0,3,1589
2023-05-20 19:20:20,3,2,1,3,20,2,3,0,6,1445
2023-12-11 17:01:38,3,4,4,3,30,3,4,1,1,1943
2021-06-02 04:25:58,3,5,7,2,30,3,3,0,6,1324
2022-10-23 19:08:11,4,1,4,1,10,3,2,0,3,1115
2024-07-15 06:01:55,1,1,1,3,30,2,2,1,6,1097
2020-01-29 19:09:48,2,1,3,5,10,2,1,1,0,1403
2022-04-15 06:11:19,1,4,1,3,10,2,2,0,6,1637
2022-10-13 14:21:38,3,4,1,5,20,1,1,1,3,1820
2021-01-22 04:47:38,3,5,7,5,25,1,2,3,0,1361
2024-05-03 22:32:40,3,5,5,4,25,1,2,0,1,1228
2023-01-25 20:31:01,3,5,7,3,15,2,3,0,6,1201
2021-03-26 04:52:08,2,2,3,2,30,3,4,2,4,1568
2022-10-19 12:30:33,4,4,3,2,20,3,4,2,4,1850
2023-01-29 10:06:24,3,5,1,3,30,2,4,1,0,1363
2024-06-02 05:52:29,1,1,2,1,20,3,2,2,1,1160
2024-01-25 14:26:25,3,5,5,3,30,2,2,3,3,1351
2020-10-05 20:19:22,4,5,2,4,25,1,2,0,2,1357
2020-06-30 03:58:14,1,1,1,1,20,2,2,2,4,1069
2021-01-16 22:57:30,3,2,2,2,30,2,4,1,6,1662
2022-11-10 10:32:26,2,2,4,4,20,3,1,2,0,1837
2022-03-15 08:52:31,2,2,7,4,15,1,4,0,2,1766
2022-03-03 02:36:58,2,2,5,5,20,2,2,1,0,1656
2022-08-31 23:14:53,1,2,7,1,15,3,4,2,1,1601
2022-05-05 11:40:15,1,1,7,5,20,2,2,2,6,1182
2022-01-05 23:24:35,1,5,7,2,25,3,4,0,3,1302
2023-05-12 14:00:27,4,2,2,3,20,3,1,0,0,1726
2022-10-02 19:21:52,1,2,3,1,25,3,4,3,5,1547
2021-03-09 02:45:39,3,3,6,4,30,3,4,0,4,1145
2023-06-13 08:02:54,4,4,2,5,20,1,3,3,5,2099
2022-10-04 18:32:16,1,2,7,3,20,1,3,1,3,1555
2021-12-25 19:37:12,3,2,4,5,30,2,2,3,3,1698
2022-09-04 17:22:58,1,3,2,5,25,1,1,2,5,1078
2021-01-14 02:06:01,3,5,3,4,20,3,4,2,0,1404
2021-10-21 04:21:08,2,2,7,3,25,2,1,3,4,1856
2023-02-23 14:06:27,4,5,2,4,10,1,1,0,4,1359
2022-10-21 22:26:45,3,1,4,5,20,3,4,1,5,1280
2021-10-11 18:22:08,4,3,4,1,30,3,2,3,3,1143
2023-05-17 02:24:33,4,4,3,5,10,1,3,1,5,1855
2024-01-25 19:40:08,2,5,7,1,10,1,2,1,4,1422
2022-08-12 06:24:46,1,1,5,1,25,3,4,1,6,1374
2021-09-12 19:27:08,1,1,3,5,20,3,3,1,1,1220
2021-10-05 12:46:33,1,5,1,2,15,1,3,3,5,1550
2024-07-31 18:20:52,3,1,6,3,20,1,4,1,6,1296
2021-07-11 13:01:22,4,2,4,5,15,3,3,2,4,1403
2022-01-29 03:37:32,4,4,2,1,20,1,4,3,4,1843
2024-01-01 08:12:29,2,5,3,3,25,3,3,0,2,1192
2021-02-15 15:52:22,2,1,2,5,30,3,3,2,4,1282
2023-07-22 21:19:07,2,1,6,2,15,3,3,3,1,1267
2021-04-08 10:14:03,3,5,4,2,30,1,2,1,3,1363
2020-11-05 00:37:40,4,2,6,5,15,2,2,0,6,1617
2023-08-28 00:08:11,2,2,3,4,25,3,3,0,0,1421
2024-03-11 22:04:20,4,4,5,3,10,2,4,1,5,1838
2020-10-23 03:26:54,1,4,4,4,20,2,4,1,5,1942
2023-02-26 00:31:10,3,4,4,3,20,3,1,2,2,2013
2024-07-12 03:25:07,3,2,4,3,20,1,3,3,6,1545
2021-03-03 13:48:53,1,3,4,4,30,1,3,0,3,1522
2020-06-21 14:12:38,4,1,3,1,20,3,1,2,5,1242
2024-03-11 18:49:15,2,4,3,1,10,3,1,3,2,1813
2023-10-21 06:15:53,3,2,2,2,20,1,4,1,2,1541
2023-05-27 11:44:05,4,3,5,2,15,3,2,3,3,1271
2020-12-02 04:36:20,1,4,5,4,20,3,1,1,1,1763
2022-04-30 14:38:02,1,3,2,3,10,1,3,3,1,1634
2022-07-14 17:25:23,3,3,1,4,15,2,3,1,2,1587
2024-03-07 02:52:29,1,2,6,5,10,3,1,0,0,1637
2020-08-14 17:32:55,2,5,2,3,15,1,2,3,2,1393
2020-05-19 14:19:34,2,2,4,2,25,1,2,1,1,1661
2021-07-24 13:34:02,3,2,5,4,25,1,1,3,5,1616
2021-12-09 05:58:37,3,5,7,2,25,1,1,3,4,1586
2021-10-28 15:28:42,1,5,1,1,15,1,1,1,3,1400
2022-01-25 17:48:03,3,5,2,3,25,2,1,2,5,1546
2023-04-21 14:15:57,3,1,2,2,25,2,2,0,5,1180
2023-01-24 08:00:31,3,3,6,1,30,2,1,1,6,1206
2022-07-01 02:01:32,3,5,4,5,25,3,1,3,4,1429
2022-01-05 19:21:55,4,1,5,2,10,3,1,2,0,1189
2022-01-14 20:11:35,4,1,5,2,30,1,2,1,3,1272
2020-01-09 05:31:29,4,1,6,5,25,3,1,2,4,1279
2021-06-21 03:49:23,1,5,6,2,20,2,1,0,1,1204
2024-04-14 08:49:43,4,1,5,2,25,1,2,2,0,1244
2023-04-02 22:39:59,2,3,2,2,10,1,4,3,6,1233
2021-12-18 20:56:11,4,1,3,4,10,3,3,3,0,1178
2021-10-14 07:16:40,4,3,4,3,20,2,3,3,4,1532
2022-11-02 12:28:27,4,1,1,1,25,3,1,2,0,1180
2020-12-10 01:10:57,4,1,3,1,15,3,1,2,6,1188
2020-03-24 11:12:20,4,4,1,3,10,3,1,1,5,1959
2020-11-29 20:17:48,2,1,5,1,30,1,1,3,4,1321
2023-01-24 23:03:36,2,2,2,4,15,2,4,1,0,1947
2023-04-24 05:53:42,4,2,5,1,30,2,2,3,6,1656
2020-03-13 00:43:11,3,2,1,1,25,1,3,2,2,1445
2023-07-14 22:17:26,2,2,2,5,10,1,4,0,0,1403
2020-04-22 23:01:38,1,4,6,1,20,3,2,0,3,1738
2021-08-26 18:34:33,2,1,6,4,10,1,3,1,1,1216
2023-06-16 12:56:37,4,4,1,2,15,3,1,3,2,1919
2022-04-05 06:57:49,4,2,3,5,25,3,2,3,1,1577
2020-10-21 07:02:21,1,1,1,5,25,2,1,1,1,1174
2024-06-26 01:24:55,2,2,5,1,20,3,3,0,5,1280
2020-04-16 06:14:59,3,5,4,4,25,3,3,0,6,1180
2022-05-25 21:05:01,1,2,6,3,15,2,2,2,1,1635
2022-02-17 21:01:18,2,3,4,3,25,3,2,2,0,1371
2024-04-13 09:14:09,1,5,6,4,25,3,4,1,3,1581
2020-07-02 03:07:28,3,5,3,1,10,2,2,0,6,1118
2024-07-06 10:12:38,2,2,2,3,25,1,3,0,6,1304
2024-01-04 02:09:11,1,4,4,1,20,3,2,3,0,2026
2022-04-17 01:20:03,4,3,6,2,20,3,1,1,2,1376
2022-01-26 14:51:36,1,3,7,4,30,1,3,1,3,1740
2022-03-12 07:22:52,4,4,6,3,10,3,2,0,5,1619
2020-07-18 08:46:26,4,5,3,5,20,2,3,0,1,1168
2023-07-07 22:57:13,1,1,6,2,15,3,4,2,2,1268
2023-02-20 01:52:15,1,1,2,4,25,3,1,0,3,1191
2023-09-05 10:40:40,2,1,6,4,15,3,1,2,4,1101
2021-10-16 18:27:39,1,4,7,3,30,3,2,3,1,1963
2020-10-22 19:13:58,3,4,7,3,20,2,2,1,6,2085
2022-12-19 21:15:50,3,5,2,4,10,1,4,1,6,1298
2022-12-08 20:24:03,4,2,5,1,20,2,3,3,4,1439
2022-08-02 10:27:55,1,5,7,1,10,3,3,2,1,1647
2023-02-23 03:41:59,3,5,6,3,10,1,1,0,2,1197
2020-09-27 10:18:48,2,5,2,2,10,2,1,1,5,1300
2022-01-11 23:54:50,3,2,5,2,25,1,2,2,6,1349
2020-06-17 13:42:07,1,2,3,1,30,3,1,1,6,1651
2020-04-04 10:18:27,3,1,5,1,30,2,3,0,6,1236
2023-09-20 03:11:53,3,4,1,2,20,1,2,0,6,1673
2022-08-23 14:08:54,2,5,6,4,10,2,2,3,2,1498
2023-01-21 00:00:18,4,2,4,2,25,1,2,1,1,1776
2022-03-06 05:09:28,2,5,3,2,20,1,3,2,3,1398
2020-03-05 16:21:59,2,3,6,4,15,1,3,1,1,1513
2021-12-06 00:46:25,1,1,7,4,20,3,4,2,2,1226
2023-12-12 23:25:08,2,1,7,4,20,3,2,1,6,1255
2023-06-21 09:48:46,1,4,3,3,25,2,1,2,6,1911
2023-02-20 00:42:13,3,5,2,3,25,3,1,0,3,1239
2022-07-21 09:16:44,3,4,2,3,20,3,3,3,1,2048
2024-07-26 23:32:11,4,5,5,1,20,1,1,3,3,1336
2022-04-22 12:56:08,3,1,6,3,25,1,4,1,4,1365
2020-03-03 02:21:14,2,3,6,3,25,2,1,0,2,1349
2021-01-31 06:09:28,2,5,2,4,15,2,3,1,6,1264
2020-02-20 18:12:14,1,1,1,3,25,1,1,1,5,1435
2024-06-04 07:13:44,4,5,4,5,20,3,3,1,1,1464
2023-09-05 10:19:03,2,3,4,5,15,2,2,0,1,1039
2023-11-18 10:22:48,4,1,3,5,10,3,3,0,6,1327
2021-09-23 00:53:00,4,3,6,4,10,1,3,0,6,1643
2024-05-02 21:29:19,4,2,7,3,20,1,2,3,3,1424
2022-09-25 19:29:05,4,3,4,1,25,1,3,3,2,1555
2022-01-29 22:46:02,2,1,5,4,25,1,3,1,6,1406
2023-05-21 07:11:38,2,5,6,1,25,2,4,1,0,1489
2024-08-11 01:48:57,2,3,1,1,25,3,4,1,5,1274
2021-06-22 15:18:32,3,1,5,1,25,3,2,3,3,1064
2020-06-13 06:03:22,1,3,2,1,25,3,4,0,1,1172
2022-08-30 20:55:14,2,2,6,1,25,1,4,2,3,1488
2020-01-28 05:08:30,3,4,5,1,20,1,3,1,0,1956
2023-05-21 13:43:39,2,5,3,1,15,2,1,2,3,1384
2023-07-25 22:49:24,1,3,4,5,15,2,2,0,6,1278
2020-04-27 03:46:10,3,2,7,3,25,3,4,0,1,1593
2022-10-07 13:58:26,1,2,7,5,15,3,1,2,3,1613
2024-01-29 20:38:49,1,3,1,1,30,3,3,2,3,1562
2020-06-25 14:57:50,2,5,1,5,10,1,3,2,4,1353
2023-01-21 20:46:50,3,4,7,4,10,1,1,0,3,1634
2022-09-07 17:30:03,3,1,4,4,30,3,2,3,6,1339
2023-04-28 18:35:33,1,1,6,2,20,3,4,1,2,1349
2020-10-06 16:32:17,4,3,2,4,30,2,3,0,2,1387
2020-01-02 13:25:57,3,1,1,3,20,3,1,1,1,1306
2022-11-22 18:32:11,1,4,3,1,20,2,1,2,5,2040
2022-09-14 01:26:23,2,4,5,5,15,1,2,2,1,1979
2024-02-23 23:32:34,3,2,3,4,10,3,1,2,5,1840
2021-10-09 04:07:15,4,2,3,3,15,3,3,3,0,1379
2024-02-12 03:24:28,2,5,4,1,30,3,1,1,5,1483
2024-07-04 19:57:15,4,3,2,4,10,2,1,3,1,1150
2020-07-15 10:35:33,2,3,1,3,10,1,1,1,3,1186
2022-08-31 17:29:14,3,4,7,2,30,2,3,0,0,1657
2021-11-02 18:53:27,1,1,1,4,15,1,2,1,0,1281
2021-09-29 12:40:22,1,3,6,3,25,3,4,0,0,1179
2021-12-30 09:30:50,4,5,5,3,30,2,3,2,6,1454
2023-06-20 04:22:51,1,5,1,3,25,3,2,3,6,1530
2021-09-11 05:29:17,2,2,2,4,20,2,1,3,1,1927
2021-09-25 10:29:09,4,1,7,4,20,1,3,3,1,1157
2020-01-30 06:59:09,3,4,7,3,25,3,4,3,4,1877
2023-05-19 10:30:17,2,3,5,3,30,2,3,0,1,1524
2024-02-02 06:06:57,4,3,1,1,15,2,3,1,0,1863
2022-04-09 19:54:29,4,1,4,4,10,1,4,1,6,1387
2020-06-10 06:00:24,4,5,7,2,20,3,3,1,4,1513
2022-06-18 14:49:20,1,2,6,4,10,1,3,0,0,1201
2023-09-26 11:17:54,4,1,3,3,15,1,3,2,1,1295
2023-02-19 20:37:13,2,1,3,2,25,2,1,3,4,1326
2023-02-09 19:53:12,1,5,6,4,15,1,4,1,4,1588
2024-09-01 14:52:55,3,2,7,4,25,3,1,3,5,1603
2023-07-25 15:50:29,2,5,6,3,10,3,1,1,6,1662
2023-02-24 09:02:35,3,4,5,5,15,1,2,3,0,1857
2023-01-31 22:26:36,4,4,7,4,30,2,1,2,1,1864
2023-07-05 11:53:13,1,1,4,3,10,1,4,1,5,1415
2023-09-14 05:31:35,4,2,5,4,10,3,4,1,4,1762
2022-08-26 14:01:54,2,5,4,1,30,3,4,0,3,1016
2020-05-12 06:59:03,3,4,1,4,20,3,1,3,0,1951
2020-07-20 15:04:42,3,3,6,5,25,2,3,2,4,1462
2023-02-10 17:20:54,1,3,1,5,25,1,1,1,2,1308
2023-09-11 10:55:28,2,5,7,5,30,2,1,0,2,1268
2022-09-27 05:59:06,1,3,6,4,15,3,3,0,5,1296
2024-07-21 12:02:42,1,5,5,3,30,3,4,3,4,1240
2020-04-09 06:45:16,2,1,1,3,10,3,1,3,1,1295
2023-09-01 05:51:13,4,3,7,2,10,1,4,1,5,1201
2023-06-07 19:48:28,4,5,5,4,20,2,1,0,3,1194
2020-07-06 12:28:55,2,5,5,3,30,3,3,0,4,1244
2022-03-26 16:27:14,2,3,3,3,15,3,3,1,5,1555
2024-01-10 02:02:38,2,4,5,2,30,2,1,3,5,1952
2021-12-13 04:10:08,2,3,3,1,15,3,1,0,0,1074
2021-01-25 10:29:19,4,3,3,4,10,3,2,3,6,1191
2022-11-22 21:00:39,4,3,3,5,10,1,2,1,1,1327
2020-04-04 03:51:06,3,4,7,5,30,3,3,2,0,1979
2022-10-05 13:10:16,4,5,7,3,20,2,1,1,0,1674
2022-01-30 01:41:21,2,4,2,2,15,3,3,3,1,2085
2021-09-28 08:21:27,3,4,7,1,25,3,4,1,5,1811
2022-07-29 07:56:21,3,1,2,3,25,2,1,0,2,1196
2020-02-19 21:11:05,2,2,2,5,15,2,3,3,1,1552
2022-03-07 00:46:49,3,5,3,4,15,1,1,1,0,1622
2021-09-17 22:28:20,1,1,2,5,15,2,3,0,2,1216
2023-05-15 15:45:54,2,2,1,4,25,3,1,3,4,1705
2022-10-06 07:02:40,3,2,6,3,30,3,2,0,3,1441
2020-05-21 20:39:20,4,1,3,4,10,2,2,2,3,1306
2021-03-14 00:55:42,1,1,6,3,15,2,2,3,2,1157
2020-03-15 08:01:38,1,3,3,5,25,1,2,3,3,1275
2020-09-04 19:43:14,4,1,1,3,10,3,4,1,6,1419
2021-03-26 11:44:37,1,3,4,3,15,2,2,3,3,1483
2022-04-16 13:19:20,4,1,6,2,15,3,2,2,0,1331
2024-08-18 12:44:33,4,3,5,2,15,3,4,3,3,1292
2022-07-07 06:26:42,1,3,4,1,20,3,4,3,4,1177
2023-04-29 13:30:07,1,3,4,1,30,2,1,0,0,928
2023-08-20 10:43:38,1,3,5,3,10,2,3,0,2,1678
2024-05-11 04:54:47,3,3,6,5,25,3,2,1,0,1114
2023-02-21 23:08:23,3,1,5,3,10,2,3,1,0,1434
2021-06-25 15:33:42,1,2,4,4,15,2,2,2,6,1828
2020-10-27 03:52:22,2,2,2,4,10,2,1,1,6,1717
2024-02-29 21:07:39,4,2,1,5,15,3,2,2,5,1451
2022-05-16 10:55:04,1,1,4,3,30,1,2,2,1,1123
2024-05-11 01:44:30,4,5,6,2,15,2,4,1,5,1552
2022-02-01 11:46:33,3,5,1,4,25,3,3,2,4,1447
2020-02-12 09:34:43,4,3,2,1,25,3,2,3,1,1345
2021-12-01 07:06:29,2,4,5,3,30,3,2,0,1,1635
2023-01-25 16:10:55,3,2,2,1,20,1,3,3,2,1517
2022-09-20 22:08:15,4,1,7,2,15,3,3,2,5,1423
2020-08-02 06:53:16,2,3,1,1,15,3,4,3,4,1040
2021-08-10 00:47:52,4,1,7,2,25,1,2,3,4,1207
2021-02-24 02:14:00,4,4,7,4,15,2,2,3,1,1959
2022-07-31 20:18:08,1,1,3,5,25,1,1,0,6,1250
2022-05-14 00:11:11,4,5,2,3,15,3,1,0,1,1290
2020-05-01 17:49:18,1,2,7,1,10,2,4,1,3,1641
2020-03-01 23:30:59,2,2,2,4,20,2,4,3,6,1625
2022-05-04 06:10:55,1,2,1,1,20,2,1,2,3,1735
2021-03-06 08:06:11,1,1,2,3,20,1,1,1,1,1400
2020-12-23 13:04:58,3,4,6,2,25,1,2,2,6,1753
2020-08-21 15:21:40,1,1,1,1,15,2,3,1,4,1237
2023-01-18 01:27:32,2,4,4,1,10,1,2,2,5,1713
2020-11-13 00:26:07,1,3,4,2,15,3,3,3,1,1771
2021-12-02 14:34:03,1,1,4,4,20,1,2,1,1,1363
2023-12-05 10:39:38,1,4,1,4,30,3,4,1,6,1778
2020-05-18 09:36:07,3,3,6,5,15,2,2,2,0,1320
2022-11-08 23:50:27,3,4,1,1,20,2,1,3,2,1836
2022-10-03 16:07:31,3,4,7,4,15,3,1,0,1,1913
2022-07-07 03:29:48,3,4,6,3,25,2,1,0,6,1816
2021-12-17 10:21:31,3,1,5,1,10,1,2,2,2,1238
2023-06-24 09:17:33,1,4,6,3,10,2,2,3,3,1972
2022-01-19 12:51:30,4,2,7,3,25,1,3,3,3,1387
2021-06-18 09:40:10,2,3,5,1,15,1,2,2,0,1361
2022-02-03 00:30:14,4,2,7,4,20,3,4,1,5,1620
2020-08-28 20:34:26,4,5,4,3,20,1,2,0,3,1144
2021-06-09 17:41:47,3,5,4,2,10,2,4,0,1,1263
2023-03-23 18:43:42,1,1,3,5,25,2,4,1,5,1337
2023-06-28 16:17:21,2,3,2,2,10,2,3,2,5,1695
2021-07-31 09:15:58,3,1,4,1,15,2,4,3,3,1128
2021-10-03 18:45:28,3,4,6,4,25,3,3,1,4,2035
2023-04-02 20:09:53,4,1,1,5,30,2,4,2,2,1266
2020-06-03 16:32:15,2,5,7,5,25,2,3,1,6,1609
2022-03-21 17:57:07,3,4,3,2,25,3,2,2,1,1991
2020-04-12 02:00:05,2,2,5,5,15,2,4,3,3,1578
2022-12-06 17:54:47,1,1,5,3,30,1,2,2,1,1310
2020-03-08 19:29:12,2,3,2,4,30,3,1,1,5,1180
2020-03-04 08:32:58,4,2,4,2,30,2,1,2,5,1645
2023-02-01 09:30:30,4,4,3,3,30,2,3,1,5,2094
2023-10-02 15:08:43,3,4,6,5,20,3,2,1,1,1896
2020-08-09 15:50:09,2,4,2,2,30,3,3,2,6,1881
2023-06-30 20:24:31,2,4,3,4,10,2,2,3,5,1961
2021-10-20 14:23:20,2,4,3,4,30,3,4,1,1,1770
2022-12-01 10:36:17,3,1,2,4,15,3,4,2,3,1315
2022-12-20 17:44:28,3,5,1,2,25,2,2,3,4,1433
2024-09-07 04:21:59,1,2,6,5,10,3,4,1,2,1522
2021-11-18 23:18:22,4,5,1,3,15,1,2,0,5,1186
2024-01-01 00:39:27,3,5,1,5,30,3,2,1,3,1301
2020-08-28 06:42:52,1,3,3,3,25,2,2,2,0,1319
2023-10-19 11:26:49,2,3,3,5,10,3,4,1,2,1233
2022-06-14 05:06:23,4,2,4,2,15,2,2,1,5,1603
2021-04-01 14:19:20,1,1,4,4,30,1,3,1,5,1158
2020-10-21 09:23:07,1,3,2,5,20,3,2,2,5,1191
2023-08-20 11:27:53,3,4,4,1,15,3,2,3,3,1785
2021-06-08 02:21:04,4,2,5,4,10,2,4,1,2,1864
2022-05-23 01:13:25,3,2,7,3,10,3,4,1,3,1645
2022-03-20 08:15:25,1,2,5,1,15,1,4,3,2,1646
2022-04-07 11:50:21,3,5,5,4,30,2,1,0,0,1332
2020-06-27 14:03:24,4,3,2,2,10,3,3,0,2,1450
2021-07-14 23:18:06,3,2,4,2,15,3,2,3,2,1731
2020-12-22 23:20:47,3,5,5,5,15,2,4,3,0,1508
2024-06-16 11:50:22,4,1,1,3,25,1,2,1,1,1408
2020-09-09 18:16:46,2,5,7,1,10,1,4,2,1,1672
2020-10-03 05:10:47,2,5,6,2,15,2,4,1,4,1518
2020-01-11 22:08:27,3,3,4,4,25,2,4,3,2,1370
2023-02-13 23:45:34,2,3,3,3,10,1,2,0,0,1179
2024-08-20 12:21:41,1,4,2,5,20,2,2,0,1,1723
2023-12-18 18:08:31,3,1,6,4,25,3,2,1,5,1435
2020-12-03 04:23:20,2,5,2,1,30,2,2,0,0,1189
2023-02-28 04:55:48,4,5,6,2,30,2,3,2,6,1591
2023-05-01 08:20:54,3,1,7,4,20,2,3,1,4,1360
2021-06-30 23:05:04,1,3,6,2,25,1,1,2,6,1324
2022-06-14 05:53:01,3,5,5,1,30,3,1,1,0,1354
2020-09-02 05:35:34,1,2,6,2,20,3,2,1,0,1689
2020-04-14 06:17:49,3,1,2,1,30,2,2,0,5,1213
2020-06-07 17:46:27,3,4,7,4,30,2,1,2,3,1842
